id_inscripcion,id_estudiante,id_asignatura,id_periodo,nota_final,estado_asignatura,creditos_inscritos,fecha_inscripcion
2534,162,184,7,3.3,reprobada,6,2025-03-01
2535,162,185,7,5.3,aprobada,6,2025-03-01
2536,162,186,8,5.1,aprobada,6,2025-08-01
2537,162,187,8,5.7,aprobada,6,2025-08-01
2538,162,188,8,4.2,aprobada,6,2025-08-01
2539,162,189,8,4.7,aprobada,6,2025-08-01
2540,162,190,8,5.7,aprobada,6,2025-08-01
2541,163,131,3,3.3,reprobada,6,2023-03-01
2542,163,132,3,5.6,aprobada,6,2023-03-01
2543,163,133,3,4.6,aprobada,6,2023-03-01
2544,163,134,3,6.1,aprobada,6,2023-03-01
2545,163,135,3,4.3,aprobada,6,2023-03-01
2546,163,136,4,4.5,aprobada,6,2023-08-01
2547,163,137,4,5.3,aprobada,6,2023-08-01
2548,163,138,4,5.2,aprobada,6,2023-08-01
2549,163,139,4,4.7,aprobada,6,2023-08-01
2550,163,140,4,4.0,aprobada,6,2023-08-01
2551,163,141,5,5.3,aprobada,6,2024-03-01
2552,163,142,5,6.3,aprobada,6,2024-03-01
2553,163,143,5,3.8,reprobada,6,2024-03-01
2554,163,144,5,4.6,aprobada,6,2024-03-01
2555,163,145,5,3.8,reprobada,6,2024-03-01
2556,163,146,6,5.6,aprobada,6,2024-08-01
2557,163,147,6,3.9,reprobada,6,2024-08-01
2558,163,148,6,5.0,aprobada,6,2024-08-01
2559,163,149,6,5.4,aprobada,6,2024-08-01
2560,163,150,6,5.4,aprobada,6,2024-08-01
2561,163,151,7,6.7,aprobada,6,2025-03-01
2562,163,152,7,3.5,reprobada,6,2025-03-01
2563,163,153,7,4.5,aprobada,6,2025-03-01
2564,163,154,7,6.6,aprobada,6,2025-03-01
2565,163,155,7,6.0,aprobada,6,2025-03-01
2566,163,156,8,5.1,aprobada,6,2025-08-01
2567,163,157,8,4.9,aprobada,6,2025-08-01
2568,163,158,8,4.2,aprobada,6,2025-08-01
2569,163,159,8,5.3,aprobada,6,2025-08-01
2570,163,160,8,4.4,aprobada,6,2025-08-01
2571,164,171,5,5.3,aprobada,6,2024-03-01
2572,164,172,5,5.1,aprobada,6,2024-03-01
2573,164,173,5,4.0,aprobada,6,2024-03-01
2574,164,174,5,5.0,aprobada,6,2024-03-01
2575,164,175,5,4.0,aprobada,6,2024-03-01
2576,165,81,5,5.0,aprobada,6,2024-03-01
2577,165,82,5,3.9,reprobada,6,2024-03-01
2578,165,83,5,4.5,aprobada,6,2024-03-01
2579,165,84,5,4.3,aprobada,6,2024-03-01
2580,165,85,5,4.5,aprobada,6,2024-03-01
2581,165,86,6,4.9,aprobada,6,2024-08-01
2582,165,87,6,4.8,aprobada,6,2024-08-01
2583,165,88,6,5.2,aprobada,6,2024-08-01
2584,165,89,6,5.4,aprobada,6,2024-08-01
2585,165,90,6,5.9,aprobada,6,2024-08-01
2586,165,91,7,5.0,aprobada,6,2025-03-01
2587,165,92,7,5.1,aprobada,6,2025-03-01
2588,165,93,7,5.1,aprobada,6,2025-03-01
2589,165,94,7,5.2,aprobada,6,2025-03-01
2590,165,95,7,4.5,aprobada,6,2025-03-01
2591,165,96,8,4.9,aprobada,6,2025-08-01
2592,165,97,8,5.7,aprobada,6,2025-08-01
2593,165,98,8,5.1,aprobada,6,2025-08-01
2594,165,99,8,5.7,aprobada,6,2025-08-01
2595,165,100,8,6.5,aprobada,6,2025-08-01
2596,166,41,7,4.2,aprobada,6,2025-03-01
2597,166,42,7,5.3,aprobada,6,2025-03-01
2598,166,43,7,4.8,aprobada,6,2025-03-01
2599,166,44,7,5.7,aprobada,6,2025-03-01
2600,166,45,7,3.5,reprobada,6,2025-03-01
2601,166,46,8,3.5,reprobada,6,2025-08-01
2602,166,47,8,4.7,aprobada,6,2025-08-01
2603,166,48,8,5.6,aprobada,6,2025-08-01
2604,166,49,8,4.7,aprobada,6,2025-08-01
2605,166,50,8,3.4,reprobada,6,2025-08-01
2606,167,1,7,6.0,aprobada,6,2025-03-01
2607,167,2,7,3.3,reprobada,6,2025-03-01
2608,167,3,7,3.8,reprobada,6,2025-03-01
2609,167,4,7,5.0,aprobada,6,2025-03-01
2610,167,5,7,3.8,reprobada,6,2025-03-01
2611,167,6,8,5.6,aprobada,6,2025-08-01
2612,167,7,8,4.7,aprobada,6,2025-08-01
2613,167,8,8,4.9,aprobada,6,2025-08-01
2614,167,9,8,6.1,aprobada,6,2025-08-01
2615,167,10,8,3.9,reprobada,6,2025-08-01
2616,168,106,5,5.3,aprobada,6,2024-03-01
2617,168,107,5,6.2,aprobada,6,2024-03-01
2618,168,108,5,5.0,aprobada,6,2024-03-01
2619,168,109,5,4.6,aprobada,6,2024-03-01
2620,168,110,5,4.9,aprobada,6,2024-03-01
2621,168,111,6,4.9,aprobada,6,2024-08-01
2622,168,112,6,4.6,aprobada,6,2024-08-01
2623,168,113,6,4.2,aprobada,6,2024-08-01
2624,168,114,6,5.4,aprobada,6,2024-08-01
2625,168,115,6,4.1,aprobada,6,2024-08-01
2626,168,116,7,4.8,aprobada,6,2025-03-01
2627,168,117,7,6.0,aprobada,6,2025-03-01
2628,168,118,7,3.1,reprobada,6,2025-03-01
2629,168,119,7,4.9,aprobada,6,2025-03-01
2630,168,120,7,4.7,aprobada,6,2025-03-01
2631,168,121,8,5.8,aprobada,6,2025-08-01
2632,168,122,8,4.4,aprobada,6,2025-08-01
2633,168,123,8,5.9,aprobada,6,2025-08-01
2634,168,124,8,4.6,aprobada,6,2025-08-01
2635,168,125,8,4.4,aprobada,6,2025-08-01
2636,169,171,8,4.6,aprobada,6,2025-08-01
2637,169,172,8,4.7,aprobada,6,2025-08-01
2638,169,173,8,5.2,aprobada,6,2025-08-01
2639,169,174,8,4.0,aprobada,6,2025-08-01
2640,169,175,8,5.3,aprobada,6,2025-08-01
2641,170,1,5,5.5,aprobada,6,2024-03-01
2642,170,2,5,4.8,aprobada,6,2024-03-01
2643,170,3,5,5.5,aprobada,6,2024-03-01
2644,170,4,5,4.0,aprobada,6,2024-03-01
2645,170,5,5,5.7,aprobada,6,2024-03-01
2646,170,6,6,4.6,aprobada,6,2024-08-01
2647,170,7,6,4.1,aprobada,6,2024-08-01
2648,170,8,6,4.9,aprobada,6,2024-08-01
2649,170,9,6,5.5,aprobada,6,2024-08-01
2650,170,10,6,4.6,aprobada,6,2024-08-01
2651,171,131,8,4.9,aprobada,6,2025-08-01
2652,171,132,8,4.6,aprobada,6,2025-08-01
2653,171,133,8,4.6,aprobada,6,2025-08-01
2654,171,134,8,3.6,reprobada,6,2025-08-01
2655,171,135,8,6.5,aprobada,6,2025-08-01
2656,172,41,3,4.9,aprobada,6,2023-03-01
2657,172,42,3,5.8,aprobada,6,2023-03-01
2658,172,43,3,5.1,aprobada,6,2023-03-01
2659,172,44,3,3.6,reprobada,6,2023-03-01
2660,172,45,3,5.4,aprobada,6,2023-03-01
2661,172,46,4,6.0,aprobada,6,2023-08-01
2662,172,47,4,5.1,aprobada,6,2023-08-01
2663,172,48,4,5.5,aprobada,6,2023-08-01
2664,172,49,4,4.5,aprobada,6,2023-08-01
2665,172,50,4,4.3,aprobada,6,2023-08-01
2666,172,51,5,6.0,aprobada,6,2024-03-01
2667,172,52,5,4.1,aprobada,6,2024-03-01
2668,172,53,5,5.3,aprobada,6,2024-03-01
2669,172,54,5,4.6,aprobada,6,2024-03-01
2670,172,55,5,4.4,aprobada,6,2024-03-01
2671,172,56,6,4.4,aprobada,6,2024-08-01
2672,172,57,6,4.7,aprobada,6,2024-08-01
2673,172,58,6,5.2,aprobada,6,2024-08-01
2674,172,59,6,6.2,aprobada,6,2024-08-01
2675,172,60,6,5.2,aprobada,6,2024-08-01
2676,172,61,7,6.0,aprobada,6,2025-03-01
2677,172,62,7,6.9,aprobada,6,2025-03-01
2678,172,63,7,4.8,aprobada,6,2025-03-01
2679,172,64,7,5.0,aprobada,6,2025-03-01
2680,172,65,7,6.7,aprobada,6,2025-03-01
2681,172,66,8,4.9,aprobada,6,2025-08-01
2682,172,67,8,4.0,aprobada,6,2025-08-01
2683,172,68,8,5.2,aprobada,6,2025-08-01
2684,172,69,8,3.9,reprobada,6,2025-08-01
2685,172,70,8,4.1,aprobada,6,2025-08-01
2686,174,1,2,5.5,aprobada,6,2022-08-01
2687,174,2,2,4.1,aprobada,6,2022-08-01
2688,174,3,2,3.0,reprobada,6,2022-08-01
2689,174,4,2,4.4,aprobada,6,2022-08-01
2690,174,5,2,5.9,aprobada,6,2022-08-01
2691,174,6,3,4.0,aprobada,6,2023-03-01
2692,174,7,3,6.1,aprobada,6,2023-03-01
2693,174,8,3,5.5,aprobada,6,2023-03-01
2694,174,9,3,5.8,aprobada,6,2023-03-01
2695,174,10,3,4.9,aprobada,6,2023-03-01
2696,174,11,4,4.7,aprobada,6,2023-08-01
2697,174,12,4,5.0,aprobada,6,2023-08-01
2698,174,13,4,5.7,aprobada,6,2023-08-01
2699,174,14,4,4.7,aprobada,6,2023-08-01
2700,174,15,4,7.0,aprobada,6,2023-08-01
2701,174,16,5,4.1,aprobada,6,2024-03-01
2702,174,17,5,3.2,reprobada,6,2024-03-01
2703,174,18,5,4.9,aprobada,6,2024-03-01
2704,174,19,5,4.9,aprobada,6,2024-03-01
2705,174,20,5,4.9,aprobada,6,2024-03-01
2706,174,21,6,6.8,aprobada,6,2024-08-01
2707,174,22,6,5.9,aprobada,6,2024-08-01
2708,174,23,6,5.2,aprobada,6,2024-08-01
2709,174,24,6,2.5,reprobada,6,2024-08-01
2710,174,25,6,5.2,aprobada,6,2024-08-01
2711,174,26,7,5.5,aprobada,6,2025-03-01
2712,174,27,7,5.3,aprobada,6,2025-03-01
2713,174,28,7,5.3,aprobada,6,2025-03-01
2714,174,29,7,5.2,aprobada,6,2025-03-01
2715,174,30,7,5.9,aprobada,6,2025-03-01
2716,174,31,8,4.1,aprobada,6,2025-08-01
2717,174,32,8,4.7,aprobada,6,2025-08-01
2718,174,33,8,4.4,aprobada,6,2025-08-01
2719,174,34,8,5.9,aprobada,6,2025-08-01
2720,174,35,8,4.6,aprobada,6,2025-08-01
2721,175,131,7,6.5,aprobada,6,2025-03-01
2722,175,132,7,5.9,aprobada,6,2025-03-01
2723,175,133,7,5.7,aprobada,6,2025-03-01
2724,175,134,7,4.2,aprobada,6,2025-03-01
2725,175,135,7,3.6,reprobada,6,2025-03-01
2726,175,136,8,4.9,aprobada,6,2025-08-01
2727,175,137,8,4.1,aprobada,6,2025-08-01
2728,175,138,8,5.6,aprobada,6,2025-08-01
2729,175,139,8,4.7,aprobada,6,2025-08-01
2730,175,140,8,5.1,aprobada,6,2025-08-01
2731,176,171,6,4.0,aprobada,6,2024-08-01
2732,176,172,6,4.2,aprobada,6,2024-08-01
2733,176,173,6,5.4,aprobada,6,2024-08-01
2734,176,174,6,4.4,aprobada,6,2024-08-01
2735,176,175,6,5.6,aprobada,6,2024-08-01
2736,177,1,4,3.5,reprobada,6,2023-08-01
2737,177,2,4,4.9,aprobada,6,2023-08-01
2738,177,3,4,2.1,reprobada,6,2023-08-01
2739,177,4,4,3.8,reprobada,6,2023-08-01
2740,177,5,4,3.9,reprobada,6,2023-08-01
2741,177,6,5,5.8,aprobada,6,2024-03-01
2742,177,7,5,3.2,reprobada,6,2024-03-01
2743,177,8,5,4.6,aprobada,6,2024-03-01
2744,177,9,5,4.8,aprobada,6,2024-03-01
2745,177,10,5,4.4,aprobada,6,2024-03-01
2746,177,11,6,4.1,aprobada,6,2024-08-01
2747,177,12,6,6.2,aprobada,6,2024-08-01
2748,177,13,6,5.4,aprobada,6,2024-08-01
2749,177,14,6,5.5,aprobada,6,2024-08-01
2750,177,15,6,5.0,aprobada,6,2024-08-01
2751,177,16,7,4.8,aprobada,6,2025-03-01
2752,177,17,7,5.1,aprobada,6,2025-03-01
2753,177,18,7,4.6,aprobada,6,2025-03-01
2754,177,19,7,5.8,aprobada,6,2025-03-01
2755,177,20,7,5.3,aprobada,6,2025-03-01
2756,177,21,8,5.9,aprobada,6,2025-08-01
2757,177,22,8,5.9,aprobada,6,2025-08-01
2758,177,23,8,4.4,aprobada,6,2025-08-01
2759,177,24,8,5.0,aprobada,6,2025-08-01
2760,177,25,8,5.1,aprobada,6,2025-08-01
2761,178,81,3,3.5,reprobada,6,2023-03-01
2762,178,82,3,3.7,reprobada,6,2023-03-01
2763,178,83,3,2.8,reprobada,6,2023-03-01
2764,178,84,3,5.5,aprobada,6,2023-03-01
2765,178,85,3,5.6,aprobada,6,2023-03-01
2766,178,86,4,7.0,aprobada,6,2023-08-01
2767,178,87,4,4.5,aprobada,6,2023-08-01
2768,178,88,4,3.7,reprobada,6,2023-08-01
2769,178,89,4,5.7,aprobada,6,2023-08-01
2770,178,90,4,5.5,aprobada,6,2023-08-01
2771,178,91,5,4.7,aprobada,6,2024-03-01
2772,178,92,5,4.6,aprobada,6,2024-03-01
2773,178,93,5,6.0,aprobada,6,2024-03-01
2774,178,94,5,5.8,aprobada,6,2024-03-01
2775,178,95,5,5.4,aprobada,6,2024-03-01
2776,178,96,6,3.7,reprobada,6,2024-08-01
2777,178,97,6,6.4,aprobada,6,2024-08-01
2778,178,98,6,3.9,reprobada,6,2024-08-01
2779,178,99,6,6.2,aprobada,6,2024-08-01
2780,178,100,6,5.0,aprobada,6,2024-08-01
2781,178,101,7,5.6,aprobada,6,2025-03-01
2782,178,102,7,4.7,aprobada,6,2025-03-01
2783,178,103,7,4.0,aprobada,6,2025-03-01
2784,178,104,7,5.6,aprobada,6,2025-03-01
2785,178,105,7,5.0,aprobada,6,2025-03-01
2786,179,131,5,6.0,aprobada,6,2024-03-01
2787,179,132,5,4.9,aprobada,6,2024-03-01
2788,179,133,5,4.4,aprobada,6,2024-03-01
2789,179,134,5,5.3,aprobada,6,2024-03-01
2790,179,135,5,5.7,aprobada,6,2024-03-01
2791,179,136,6,5.5,aprobada,6,2024-08-01
2792,179,137,6,4.2,aprobada,6,2024-08-01
2793,179,138,6,4.5,aprobada,6,2024-08-01
2794,179,139,6,4.4,aprobada,6,2024-08-01
2795,179,140,6,5.3,aprobada,6,2024-08-01
2796,179,141,7,5.8,aprobada,6,2025-03-01
2797,179,142,7,4.5,aprobada,6,2025-03-01
2798,179,143,7,5.2,aprobada,6,2025-03-01
2799,179,144,7,5.0,aprobada,6,2025-03-01
2800,179,145,7,5.1,aprobada,6,2025-03-01
2801,179,146,8,5.9,aprobada,6,2025-08-01
2802,179,147,8,5.4,aprobada,6,2025-08-01
2803,179,148,8,5.2,aprobada,6,2025-08-01
2804,179,149,8,4.8,aprobada,6,2025-08-01
2805,179,150,8,4.1,aprobada,6,2025-08-01
2806,180,131,3,4.2,aprobada,6,2023-03-01
2807,180,132,3,6.1,aprobada,6,2023-03-01
2808,180,133,3,4.2,aprobada,6,2023-03-01
2809,180,134,3,5.1,aprobada,6,2023-03-01
2810,180,135,3,4.3,aprobada,6,2023-03-01
2811,180,136,4,4.4,aprobada,6,2023-08-01
2812,180,137,4,6.0,aprobada,6,2023-08-01
2813,180,138,4,4.6,aprobada,6,2023-08-01
2814,180,139,4,5.1,aprobada,6,2023-08-01
2815,180,140,4,3.3,reprobada,6,2023-08-01
2816,180,141,5,3.9,reprobada,6,2024-03-01
2817,180,142,5,4.7,aprobada,6,2024-03-01
2818,180,143,5,6.2,aprobada,6,2024-03-01
2819,180,144,5,4.8,aprobada,6,2024-03-01
2820,180,145,5,5.1,aprobada,6,2024-03-01
2821,180,146,6,5.1,aprobada,6,2024-08-01
2822,180,147,6,4.9,aprobada,6,2024-08-01
2823,180,148,6,5.7,aprobada,6,2024-08-01
2824,180,149,6,3.8,reprobada,6,2024-08-01
2825,180,150,6,4.8,aprobada,6,2024-08-01
2826,180,151,7,5.7,aprobada,6,2025-03-01
2827,180,152,7,6.3,aprobada,6,2025-03-01
2828,180,153,7,4.5,aprobada,6,2025-03-01
2829,180,154,7,5.7,aprobada,6,2025-03-01
2830,180,155,7,7.0,aprobada,6,2025-03-01
2831,180,156,8,5.3,aprobada,6,2025-08-01
2832,180,157,8,3.7,reprobada,6,2025-08-01
2833,180,158,8,4.6,aprobada,6,2025-08-01
2834,180,159,8,5.9,aprobada,6,2025-08-01
2835,180,160,8,5.6,aprobada,6,2025-08-01
2836,181,1,5,5.1,aprobada,6,2024-03-01
2837,181,2,5,4.9,aprobada,6,2024-03-01
2838,181,3,5,5.4,aprobada,6,2024-03-01
2839,181,4,5,3.9,reprobada,6,2024-03-01
2840,181,5,5,4.5,aprobada,6,2024-03-01
2841,181,6,6,4.0,aprobada,6,2024-08-01
2842,181,7,6,4.1,aprobada,6,2024-08-01
2843,181,8,6,6.6,aprobada,6,2024-08-01
2844,181,9,6,4.5,aprobada,6,2024-08-01
2845,181,10,6,6.6,aprobada,6,2024-08-01
2846,181,11,7,4.5,aprobada,6,2025-03-01
2847,181,12,7,4.2,aprobada,6,2025-03-01
2848,181,13,7,5.0,aprobada,6,2025-03-01
2849,181,14,7,4.6,aprobada,6,2025-03-01
2850,181,15,7,4.8,aprobada,6,2025-03-01
2851,181,16,8,6.0,aprobada,6,2025-08-01
2852,181,17,8,4.7,aprobada,6,2025-08-01
2853,181,18,8,6.2,aprobada,6,2025-08-01
2854,181,19,8,5.7,aprobada,6,2025-08-01
2855,181,20,8,4.9,aprobada,6,2025-08-01
2856,182,1,6,5.8,aprobada,6,2024-08-01
2857,182,2,6,5.5,aprobada,6,2024-08-01
2858,182,3,6,3.2,reprobada,6,2024-08-01
2859,182,4,6,4.2,aprobada,6,2024-08-01
2860,182,5,6,5.5,aprobada,6,2024-08-01
2861,182,6,7,5.0,aprobada,6,2025-03-01
2862,182,7,7,4.6,aprobada,6,2025-03-01
2863,182,8,7,4.3,aprobada,6,2025-03-01
2864,182,9,7,6.0,aprobada,6,2025-03-01
2865,182,10,7,5.1,aprobada,6,2025-03-01
2866,182,11,8,4.1,aprobada,6,2025-08-01
2867,182,12,8,5.0,aprobada,6,2025-08-01
2868,182,13,8,4.1,aprobada,6,2025-08-01
2869,182,14,8,4.3,aprobada,6,2025-08-01
2870,182,15,8,3.7,reprobada,6,2025-08-01
2871,183,106,5,5.5,aprobada,6,2024-03-01
2872,183,107,5,5.3,aprobada,6,2024-03-01
2873,183,108,5,4.3,aprobada,6,2024-03-01
2874,183,109,5,3.7,reprobada,6,2024-03-01
2875,183,110,5,4.5,aprobada,6,2024-03-01
2876,183,111,6,4.9,aprobada,6,2024-08-01
2877,183,112,6,5.0,aprobada,6,2024-08-01
2878,183,113,6,4.5,aprobada,6,2024-08-01
2879,183,114,6,3.5,reprobada,6,2024-08-01
2880,183,115,6,6.1,aprobada,6,2024-08-01
2881,184,1,5,6.1,aprobada,6,2024-03-01
2882,184,2,5,4.2,aprobada,6,2024-03-01
2883,184,3,5,5.5,aprobada,6,2024-03-01
2884,184,4,5,3.8,reprobada,6,2024-03-01
2885,184,5,5,5.1,aprobada,6,2024-03-01
2886,184,6,6,3.5,reprobada,6,2024-08-01
2887,184,7,6,5.0,aprobada,6,2024-08-01
2888,184,8,6,4.8,aprobada,6,2024-08-01
2889,184,9,6,5.1,aprobada,6,2024-08-01
2890,184,10,6,4.5,aprobada,6,2024-08-01
2891,184,11,7,5.7,aprobada,6,2025-03-01
2892,184,12,7,3.7,reprobada,6,2025-03-01
2893,184,13,7,4.3,aprobada,6,2025-03-01
2894,184,14,7,4.5,aprobada,6,2025-03-01
2895,184,15,7,5.9,aprobada,6,2025-03-01
2896,184,16,8,6.8,aprobada,6,2025-08-01
2897,184,17,8,6.8,aprobada,6,2025-08-01
2898,184,18,8,4.3,aprobada,6,2025-08-01
2899,184,19,8,6.5,aprobada,6,2025-08-01
2900,184,20,8,4.7,aprobada,6,2025-08-01
2901,185,131,2,4.7,aprobada,6,2022-08-01
2902,185,132,2,4.0,aprobada,6,2022-08-01
2903,185,133,2,6.0,aprobada,6,2022-08-01
2904,185,134,2,5.2,aprobada,6,2022-08-01
2905,185,135,2,5.2,aprobada,6,2022-08-01
2906,185,136,3,7.0,aprobada,6,2023-03-01
2907,185,137,3,5.6,aprobada,6,2023-03-01
2908,185,138,3,4.6,aprobada,6,2023-03-01
2909,185,139,3,5.2,aprobada,6,2023-03-01
2910,185,140,3,3.5,reprobada,6,2023-03-01
2911,185,141,4,6.5,aprobada,6,2023-08-01
2912,185,142,4,5.4,aprobada,6,2023-08-01
2913,185,143,4,4.4,aprobada,6,2023-08-01
2914,185,144,4,5.6,aprobada,6,2023-08-01
2915,185,145,4,5.3,aprobada,6,2023-08-01
2916,185,146,5,5.5,aprobada,6,2024-03-01
2917,185,147,5,4.9,aprobada,6,2024-03-01
2918,185,148,5,4.5,aprobada,6,2024-03-01
2919,185,149,5,5.7,aprobada,6,2024-03-01
2920,185,150,5,6.6,aprobada,6,2024-03-01
2921,185,151,6,5.1,aprobada,6,2024-08-01
2922,185,152,6,6.6,aprobada,6,2024-08-01
2923,185,153,6,5.7,aprobada,6,2024-08-01
2924,185,154,6,3.2,reprobada,6,2024-08-01
2925,185,155,6,4.8,aprobada,6,2024-08-01
2926,185,156,7,4.0,aprobada,6,2025-03-01
2927,185,157,7,4.6,aprobada,6,2025-03-01
2928,185,158,7,6.1,aprobada,6,2025-03-01
2929,185,159,7,3.9,reprobada,6,2025-03-01
2930,185,160,7,5.7,aprobada,6,2025-03-01
2931,185,161,8,5.6,aprobada,6,2025-08-01
2932,185,162,8,3.5,reprobada,6,2025-08-01
2933,185,163,8,5.4,aprobada,6,2025-08-01
2934,185,164,8,4.8,aprobada,6,2025-08-01
2935,185,165,8,4.7,aprobada,6,2025-08-01
2936,187,81,7,5.0,aprobada,6,2025-03-01
2937,187,82,7,4.4,aprobada,6,2025-03-01
2938,187,83,7,3.9,reprobada,6,2025-03-01
2939,187,84,7,4.4,aprobada,6,2025-03-01
2940,187,85,7,4.2,aprobada,6,2025-03-01
2941,187,86,8,3.7,reprobada,6,2025-08-01
2942,187,87,8,5.2,aprobada,6,2025-08-01
2943,187,88,8,4.7,aprobada,6,2025-08-01
2944,187,89,8,5.6,aprobada,6,2025-08-01
2945,187,90,8,6.2,aprobada,6,2025-08-01
2946,188,106,1,4.9,aprobada,6,2022-03-01
2947,188,107,1,4.8,aprobada,6,2022-03-01
2948,188,108,1,5.9,aprobada,6,2022-03-01
2949,188,109,1,3.6,reprobada,6,2022-03-01
2950,188,110,1,5.5,aprobada,6,2022-03-01
2951,188,111,2,6.3,aprobada,6,2022-08-01
2952,188,112,2,4.3,aprobada,6,2022-08-01
2953,188,113,2,4.9,aprobada,6,2022-08-01
2954,188,114,2,4.0,aprobada,6,2022-08-01
2955,188,115,2,5.1,aprobada,6,2022-08-01
2956,188,116,3,4.3,aprobada,6,2023-03-01
2957,188,117,3,4.8,aprobada,6,2023-03-01
2958,188,118,3,5.3,aprobada,6,2023-03-01
2959,188,119,3,5.4,aprobada,6,2023-03-01
2960,188,120,3,4.4,aprobada,6,2023-03-01
2961,188,121,4,4.4,aprobada,6,2023-08-01
2962,188,122,4,5.4,aprobada,6,2023-08-01
2963,188,123,4,4.8,aprobada,6,2023-08-01
2964,188,124,4,3.8,reprobada,6,2023-08-01
2965,188,125,4,4.5,aprobada,6,2023-08-01
2966,188,126,5,5.0,aprobada,6,2024-03-01
2967,188,127,5,5.9,aprobada,6,2024-03-01
2968,188,128,5,5.9,aprobada,6,2024-03-01
2969,188,129,5,3.7,reprobada,6,2024-03-01
2970,188,130,5,4.5,aprobada,6,2024-03-01
2971,189,1,6,4.5,aprobada,6,2024-08-01
2972,189,2,6,5.7,aprobada,6,2024-08-01
2973,189,3,6,5.0,aprobada,6,2024-08-01
2974,189,4,6,5.0,aprobada,6,2024-08-01
2975,189,5,6,3.6,reprobada,6,2024-08-01
2976,189,6,7,4.9,aprobada,6,2025-03-01
2977,189,7,7,5.9,aprobada,6,2025-03-01
2978,189,8,7,4.3,aprobada,6,2025-03-01
2979,189,9,7,4.8,aprobada,6,2025-03-01
2980,189,10,7,2.7,reprobada,6,2025-03-01
2981,189,11,8,5.6,aprobada,6,2025-08-01
2982,189,12,8,5.7,aprobada,6,2025-08-01
2983,189,13,8,5.0,aprobada,6,2025-08-01
2984,189,14,8,5.9,aprobada,6,2025-08-01
2985,189,15,8,3.8,reprobada,6,2025-08-01
2986,190,81,8,4.5,aprobada,6,2025-08-01
2987,190,82,8,4.4,aprobada,6,2025-08-01
2988,190,83,8,5.7,aprobada,6,2025-08-01
2989,190,84,8,5.4,aprobada,6,2025-08-01
2990,190,85,8,5.0,aprobada,6,2025-08-01
2991,191,1,4,4.3,aprobada,6,2023-08-01
2992,191,2,4,4.8,aprobada,6,2023-08-01
2993,191,3,4,5.6,aprobada,6,2023-08-01
2994,191,4,4,4.2,aprobada,6,2023-08-01
2995,191,5,4,4.5,aprobada,6,2023-08-01
2996,191,6,5,4.0,aprobada,6,2024-03-01
2997,191,7,5,5.3,aprobada,6,2024-03-01
2998,191,8,5,6.3,aprobada,6,2024-03-01
2999,191,9,5,4.1,aprobada,6,2024-03-01
3000,191,10,5,4.6,aprobada,6,2024-03-01
3001,191,11,6,5.2,aprobada,6,2024-08-01
3002,191,12,6,5.2,aprobada,6,2024-08-01
3003,191,13,6,6.1,aprobada,6,2024-08-01
3004,191,14,6,4.7,aprobada,6,2024-08-01
3005,191,15,6,4.0,aprobada,6,2024-08-01
3006,191,16,7,5.0,aprobada,6,2025-03-01
3007,191,17,7,5.1,aprobada,6,2025-03-01
3008,191,18,7,4.9,aprobada,6,2025-03-01
3009,191,19,7,5.4,aprobada,6,2025-03-01
3010,191,20,7,4.4,aprobada,6,2025-03-01
3011,191,21,8,4.9,aprobada,6,2025-08-01
3012,191,22,8,3.8,reprobada,6,2025-08-01
3013,191,23,8,5.8,aprobada,6,2025-08-01
3014,191,24,8,5.4,aprobada,6,2025-08-01
3015,191,25,8,4.8,aprobada,6,2025-08-01
3016,192,41,7,3.9,reprobada,6,2025-03-01
3017,192,42,7,4.6,aprobada,6,2025-03-01
3018,192,43,7,5.8,aprobada,6,2025-03-01
3019,192,44,7,3.6,reprobada,6,2025-03-01
3020,192,45,7,4.8,aprobada,6,2025-03-01
3021,192,46,8,4.8,aprobada,6,2025-08-01
3022,192,47,8,3.3,reprobada,6,2025-08-01
3023,192,48,8,4.1,aprobada,6,2025-08-01
3024,192,49,8,6.3,aprobada,6,2025-08-01
3025,192,50,8,6.1,aprobada,6,2025-08-01
3026,193,1,1,4.5,aprobada,6,2022-03-01
3027,193,2,1,4.2,aprobada,6,2022-03-01
3028,193,3,1,4.7,aprobada,6,2022-03-01
3029,193,4,1,5.0,aprobada,6,2022-03-01
3030,193,5,1,4.8,aprobada,6,2022-03-01
3031,193,6,2,4.8,aprobada,6,2022-08-01
3032,193,7,2,5.6,aprobada,6,2022-08-01
3033,193,8,2,4.3,aprobada,6,2022-08-01
3034,193,9,2,5.8,aprobada,6,2022-08-01
3035,193,10,2,4.0,aprobada,6,2022-08-01
3036,193,11,3,4.6,aprobada,6,2023-03-01
3037,193,12,3,5.2,aprobada,6,2023-03-01
3038,193,13,3,3.6,reprobada,6,2023-03-01
3039,193,14,3,4.9,aprobada,6,2023-03-01
3040,193,15,3,4.7,aprobada,6,2023-03-01
3041,193,16,4,5.6,aprobada,6,2023-08-01
3042,193,17,4,3.5,reprobada,6,2023-08-01
3043,193,18,4,7.0,aprobada,6,2023-08-01
3044,193,19,4,4.6,aprobada,6,2023-08-01
3045,193,20,4,3.9,reprobada,6,2023-08-01
3046,193,21,5,6.1,aprobada,6,2024-03-01
3047,193,22,5,3.8,reprobada,6,2024-03-01
3048,193,23,5,4.0,aprobada,6,2024-03-01
3049,193,24,5,5.0,aprobada,6,2024-03-01
